room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,description,latitude,longitude,listed
12060254,28340411,Entire home/apt,Aarhus,1,0,6,3,170,1,"Near Aarhus,Walking distance to sea",56.039011,10.266565,1/07/2019
16786399,111524308,Entire home/apt,København,0,0,4,2,186,1,Charming apartment in Latin Quarter,55.677888,12.568043,1/07/2019
7529914,39460750,Entire home/apt,Frederiksberg,0,0,3,1,93,1,Central lejlighed,55.685819,12.501109,1/07/2019
16979951,111401366,Entire home/apt,Aarhus,0,0,5,4,121,1,Villa in Risskov/Aarhus near beach and forrest,56.192065,10.231555,1/07/2019
16995068,111382645,Entire home/apt,Gentofte,0,0,6,3,217,1,Family friendly villa close to capital city center,55.726147,12.539147,1/07/2019
16541055,39360580,Entire home/apt,Svendborg,0,0,6,4,92,1,Familie hus med masser af plads. Tæt på badestrand,55.046012,10.678091,1/07/2019
7510989,39345730,Entire home/apt,Holbæk,0,0,6,3,93,1,Peaceful scenic on farm,55.598614,11.682651,1/07/2019
7761491,39286180,Entire home/apt,Frederikshavn,0,0,7,3,152,1,Hyggelig villa med central beliggenhed,57.728121,10.589714,1/07/2019
7477808,39144686,Entire home/apt,Silkeborg,0,0,6,3,93,1,Paracelidyl i hjertet af Danmark,56.185936,9.68821,1/07/2019
18862065,111097700,Entire home/apt,København,0,0,6,1,82,1,Vesterbro Family Living,55.671258,12.546723,1/07/2019
6216812,27771295,Private room,Ringkøbing-Skjern,1,0,2,1,70,1,Søndervig Bed and Breakfast - Room: Karla,56.110835,8.120478,1/07/2019
17839242,110870185,Entire home/apt,Middelfart,0,0,4,2,215,1,Warm home,55.464937,10.024232,1/07/2019
18807707,38844702,Private room,Syddjurs,0,0,2,1,27,1,Herberg for naturelskere,56.196209,10.514234,1/07/2019
16715943,110766260,Entire home/apt,Næstved,0,0,4,2,101,1,Lækker lys lejlighed i centrum med tagterrasse,55.231199,11.758277,1/07/2019
13526479,38746822,Private room,Aarhus,0,0,2,1,36,1,Dejligt centralt værelse,56.145384,10.191395,1/07/2019
5235108,27093184,Entire home/apt,Hørsholm,1,0,6,3,185,1,Very charming villa by the sea,55.896223,12.534839,1/07/2019
13162768,38335177,Entire home/apt,Gladsaxe,0,0,4,1,46,1,"Cozy home, s-tog to center 20min",55.756081,12.472009,1/07/2019
17118172,110252318,Private room,Guldborgsund,0,0,2,1,35,1,Moderne værelse med eget bad på Falster (5),54.791232,11.986226,1/07/2019
11673053,26727338,Private room,Odsherred,1,0,2,1,49,1,"Hygeligt Værelse, Fritlagte Bjælker",55.849388,11.575774,1/07/2019
13746265,26692471,Entire home/apt,København,1,0,5,2,10,1,Ok,55.656811,12.633571,1/07/2019
18576750,37700405,Private room,København,0,0,1,1,16,1,Cozy room in Valby,55.665659,12.491365,1/07/2019
7196666,37686066,Entire home/apt,København,0,0,4,1,93,1,2-værelses lejlighed på Østerbro,55.71016,12.5724,1/07/2019
7187364,37651118,Entire home/apt,Rudersdal,0,0,6,3,140,1,Familyhouse near Copenhagen & beach,55.822962,12.54142,1/07/2019
18799425,37636551,Entire home/apt,København,0,0,2,0,69,1,1BR Studio Apartment in Copenhagen (Nørrebro),55.699641,12.551398,1/07/2019
7164744,37527000,Entire home/apt,Jammerbugt,0,0,8,3,156,1,Ferielejlighed på Amager,57.180435,9.881653,1/07/2019
16598174,109488865,Entire home/apt,Brøndby,0,0,3,2,62,1,Hyggeligt rækkehus tæt på skov og på København,55.657757,12.428172,1/07/2019
16597910,109474124,Entire home/apt,København,0,0,4,2,93,1,Charming house in Amager,55.640484,12.591706,1/07/2019
18816930,109298165,Private room,Aarhus,0,0,2,1,14,1,Nice room for one or two travelers,56.241906,10.245658,1/07/2019
14928760,37275950,Private room,København,0,0,4,1,124,1,Nice apartment/Room in the heart of Copenhagen V,55.670092,12.547758,1/07/2019
16550881,37203395,Private room,Aarhus,0,0,3,1,46,1,Room 4 - for 3 persons in renovated Aarhus B&B,56.200225,10.240358,1/07/2019
16556831,109022702,Entire home/apt,Assens,0,0,4,2,93,1,The House by The Harbor,55.272902,9.889759,1/07/2019
7047815,36958726,Entire home/apt,Greve,0,0,7,4,163,1,Villa close to beach and Copenhagen,55.584043,12.305355,1/07/2019
5057816,25696158,Private room,Varde,1,0,4,1,55,1,Værelse (gul) i skønne omgivelser,55.662421,8.591381,1/07/2019
16539533,108829436,Entire home/apt,Sønderborg,0,0,4,2,185,1,Hotellejlighed - Benedikte,54.92219,9.593666,1/07/2019
14235513,36735251,Entire home/apt,Frederikssund,0,0,4,2,101,1,Peace & quiet - and close to Copenhagen,55.853739,12.18073,1/07/2019
6991088,36653265,Entire home/apt,København,0,0,4,1,108,1,Gorgeous apartment - close to city!,55.685693,12.489389,1/07/2019
6999806,36642825,Entire home/apt,Lyngby-Taarbæk,0,0,1,1,62,1,1-værelse tæt på Lyngby st.,55.764187,12.508106,1/07/2019
10932124,36557407,Entire home/apt,Silkeborg,0,0,6,5,144,1,"Byhus tæt på centrum, skov og sø.",56.161983,9.546941,1/07/2019
16524939,108461075,Entire home/apt,Bornholm,0,0,5,3,132,1,Beautiful old house near the sea,55.106736,15.144376,1/07/2019
5032879,25128195,Entire home/apt,Odsherred,1,0,6,3,101,1,"Klint, Nykøbing Sjælland, Odsherred",55.952407,11.58696,1/07/2019
7366088,36324612,Entire home/apt,København,0,0,4,2,233,1,105m2 with a garden close to beach,55.661357,12.627596,1/07/2019
6745131,24603127,Entire home/apt,Aarhus,1,0,6,2,206,1,"Spacious 94 m3, downtown Aarhus",56.155449,10.209957,2/07/2019
10289924,24507963,Entire home/apt,Helsingør,1,0,14,6,471,1,Family Friendly - Great Location,56.089391,12.450011,2/07/2019
14241813,35618386,Private room,Samsø,0,0,4,1,108,1,"The cabin ""in the woods"" - Sommersolen.dk",55.852229,10.576968,2/07/2019
18698967,35495082,Entire home/apt,København,0,0,5,2,142,1,Inner City! Charming&beautiful area,55.676455,12.574645,2/07/2019
6779890,35490077,Entire home/apt,Aarhus,0,0,2,0,31,1,Studio a little outside Århus,56.222074,10.161693,2/07/2019
18300371,35483496,Entire home/apt,Aarhus,0,0,4,1,140,1,Nice little apartment in the center of Aarhus.,56.159635,10.200615,2/07/2019
4585733,23770712,Private room,København,1,0,2,1,108,1,Shared flat in central Copenhagen,55.67874,12.577042,2/07/2019
16400003,106994096,Entire home/apt,København,0,0,4,1,233,1,2 room apartment in the center of Copenhagen,55.670841,12.557249,2/07/2019
16333183,106920088,Private room,København,0,0,2,1,43,1,Hyggeligt bedroom by the water,55.654943,12.552312,2/07/2019
16960893,106899442,Entire home/apt,Mariagerfjord,0,0,6,2,90,1,Lyst og rummeligt sommerhus 300m fra Kattegat,56.739059,10.307731,2/07/2019
13603774,34817549,Entire home/apt,Odense,0,0,6,4,147,1,Beautiful house in very attractive surroundings,55.403799,10.364304,2/07/2019
6630059,34706626,Entire home/apt,Bornholm,0,0,10,4,163,1,Charmerende landejendom,55.066326,14.98333,2/07/2019
7065443,23410004,Entire home/apt,Egedal,1,0,10,5,466,1,Luxury farmhouse with pool.,55.780917,12.262132,2/07/2019
8157530,34556383,Entire home/apt,København,0,0,2,0,62,1,Charming little apartment in NV,55.719303,12.539418,2/07/2019
16118495,23246707,Private room,Tårnby,1,0,4,1,70,1,Private ROOM.,55.632713,12.620736,2/07/2019
6585479,34447414,Private room,Aarhus,0,0,1,1,31,1,Room in a big cozy apartment,56.14919,10.199223,2/07/2019
6556011,34287727,Entire home/apt,Gentofte,0,0,4,1,114,1,"COPENHAGEN 4beds+1babybed, 100 sqm",55.732286,12.563192,2/07/2019
6548858,34254274,Private room,København,0,0,1,1,31,1,Nice room in cph for 3 weeks,55.710806,12.52905,2/07/2019
16227842,106042826,Private room,Frederikshavn,0,0,2,1,116,1,Nyt hyggeligt anneks ved golfbane,57.457677,10.502031,2/07/2019
18809014,106028656,Private room,Aalborg,0,0,2,1,30,1,"Nice, bright, cozy apartment near the city center",57.03592,9.93684,2/07/2019
16903919,106013945,Entire home/apt,Sønderborg,0,0,4,1,55,1,Mjelsvig 2,55.031203,9.703081,2/07/2019
7070146,33995017,Entire home/apt,Gentofte,0,0,6,4,124,1,Gentoftes smukkeste hus og have,55.7531,12.515512,2/07/2019
17829387,33881271,Entire home/apt,København,0,0,8,4,279,1,Amazing Townhouse in Central Copenhagen,55.691553,12.573932,2/07/2019
11530940,22604902,Private room,København,1,0,2,1,39,1,Large room in central Nørrebro,55.697593,12.545754,2/07/2019
13762694,33835455,Entire home/apt,Aarhus,0,0,2,1,70,1,Cozy apartment in the central part of Aarhus,56.145722,10.201816,2/07/2019
18488486,33754998,Entire home/apt,København,0,0,10,3,419,1,Heavenly 3BR Duplex Central Apartment,55.6853,12.58585,2/07/2019
16191390,105732019,Private room,København,0,0,2,1,46,1,Nørrebro next to the lakes,55.68768,12.562859,2/07/2019
7186772,33563641,Private room,Allerød,0,0,1,1,28,1,Pendlerværelse / Room for rent in 6 months,55.872024,12.356788,2/07/2019
18099896,33490374,Entire home/apt,Aalborg,0,0,4,2,70,1,Privat hus tæt på vestkysten,57.197158,9.940197,2/07/2019
18523536,33209549,Entire home/apt,Odense,0,0,4,1,40,1,Nyrenoveret lejlighed på 67 m^2 i Odense C,55.393681,10.403723,2/07/2019
18353301,33189759,Entire home/apt,Aarhus,0,0,5,3,139,1,Hyggeligt byhus tæt på centrum,56.152513,10.167036,2/07/2019
13413551,33165735,Entire home/apt,Aarhus,0,0,5,2,152,1,Quiet and spacious appartment in central Aarhus,56.146254,10.196929,2/07/2019
6386434,33081915,Entire home/apt,Svendborg,0,0,5,2,73,1,Skøn bylejlighed i Svendborg City,55.061767,10.61076,2/07/2019
11250477,33053010,Private room,København,0,0,2,1,34,1,"Nice, cozy room in quiet area",55.671353,12.486458,2/07/2019
6320940,32891798,Entire home/apt,Odsherred,0,0,8,4,108,1,Smuk ejendom med plads til heste,55.904737,11.596554,2/07/2019
18468431,32595486,Entire home/apt,Frederiksberg,0,0,4,1,104,1,Cozy apartment in peaceful Frederiksberg,55.691957,12.52965,2/07/2019
14700751,32529248,Private room,Dragør,0,0,2,1,124,1,"""Villa Rose"" in cozy Dragør/Copenhagen",55.593883,12.668541,2/07/2019
16173637,104524913,Entire home/apt,København,0,0,7,4,156,1,Cozy large apartment in peaceful surroundings,55.648446,12.615438,2/07/2019
13856795,32449276,Entire home/apt,Aarhus,0,0,4,2,41,1,Lys lejlighed centralt i skønne Aarhus,56.144763,10.191927,2/07/2019
8119895,21036518,Entire home/apt,Aalborg,1,0,5,1,80,1,Skøn lejlighed på 1. sal,57.121753,9.936615,2/07/2019
11255094,32129494,Entire home/apt,Aarhus,0,0,2,1,55,1,Perfekt lejlighed til par i Århus C,56.164432,10.214418,2/07/2019
18495401,20814962,Entire home/apt,Aarhus,1,0,2,1,46,1,1 bedroom apartment in Århus,56.147247,10.206781,2/07/2019
18309629,31986838,Entire home/apt,Aarhus,0,0,1,0,46,1,Nice 1-room appartment in very good location!,56.171198,10.208234,2/07/2019
16061414,103828925,Entire home/apt,Rebild,0,0,7,2,93,1,Hus i Sønderup/Suldrup! Vej 13,56.813191,9.654546,2/07/2019
7731918,31794210,Entire home/apt,Tønder,0,0,6,3,69,1,Ferienwohnung in Rudbol 2O,54.899657,8.755149,2/07/2019
6125698,31781128,Entire home/apt,Aarhus,0,0,5,3,124,1,Large house with lovely garden,56.177693,10.158032,2/07/2019
17324221,20323058,Entire home/apt,Hillerød,1,0,5,3,82,1,Hyggeligt rækkehus,55.903115,12.336718,2/07/2019
6113558,31532909,Entire home/apt,Furesø,0,0,4,3,156,1,"Townhouse, Farum, 20 km from CPH",55.812365,12.368303,2/07/2019
18258872,31530465,Entire home/apt,Odsherred,0,0,4,2,105,1,84 kvm. lyst charmerende sommerhus ved Kattegat,55.960256,11.435627,2/07/2019
13599248,20263326,Entire home/apt,Syddjurs,1,0,6,2,62,1,Romantisk idyl tæt på hav og nationalpark,56.19483,10.468475,2/07/2019
15945651,103508253,Entire home/apt,Faaborg-Midtfyn,0,0,8,4,233,1,324 m2 Villa 8 personer i badebyen Falsled.,55.156181,10.152205,2/07/2019
6634446,31445324,Entire home/apt,Gentofte,0,0,4,1,55,1,Ana's apartment,55.762273,12.577358,2/07/2019
13322818,31385172,Entire home/apt,København,0,0,2,1,31,1,Cosy 1 room apartment ONLY for 2-21 of July.,55.709573,12.515112,2/07/2019
3902831,20051185,Entire home/apt,Helsingør,1,0,5,3,233,1,Large villa 80 meters from the ocean,56.092074,12.423539,2/07/2019
12986800,19801583,Entire home/apt,Gladsaxe,1,0,8,5,186,1,Lovely villa close to Copenhagen,55.723939,12.503233,2/07/2019
8175809,31055375,Entire home/apt,Frederiksberg,0,0,10,5,279,1,Beautiful newly renovated house,55.677015,12.516922,2/07/2019
15856763,102758067,Private room,Silkeborg,0,0,4,1,44,1,To sammenhængende værelser i naturskønt område,56.148194,9.502502,2/07/2019
15856464,102751998,Private room,Aarhus,0,0,2,1,19,1,"Stort værelse, gratis parkering",56.180333,10.166437,2/07/2019
18751961,102726518,Entire home/apt,Aarhus,0,0,2,1,85,1,"Big, light, and cozy apartment",56.160289,10.212531,2/07/2019
8345432,30406585,Entire home/apt,Aarhus,0,0,7,4,387,1,Hus med udsigt og tæt på Aarhus.,56.161963,10.123037,2/07/2019
18167983,102325407,Private room,Aarhus,0,0,2,1,46,1,Room in a lovely apartment in the center of Aarhus,56.15787,10.195437,2/07/2019
17383437,18997062,Private room,Frederiksberg,1,0,2,1,85,1,Cozy room in central copenhagen,55.673807,12.554196,2/07/2019
5817531,30190220,Private room,København,0,0,1,1,266,1,Nice cosy room,55.688255,12.555535,2/07/2019
17188406,30167668,Entire home/apt,Aarhus,0,0,5,3,140,1,"Hyggeligt hus tæt ved by, strand og natur",56.123402,10.191858,2/07/2019
18352536,30138542,Entire home/apt,København,0,0,6,3,133,1,Beautiful beach house near city center,55.654139,12.633885,2/07/2019
6302639,30081553,Entire home/apt,København,0,0,4,2,186,1,Skønt hus - Amager Strand København,55.649756,12.633271,2/07/2019
18623765,18795701,Entire home/apt,København,1,0,2,1,50,1,Cozy and Simple living in the heart of CPH,55.664814,12.556321,2/07/2019
5791187,30045101,Private room,Frederikssund,0,0,2,1,77,1,Værelse på 12 kvm i stråtækt hus,55.736474,12.031242,2/07/2019
15770417,101982413,Entire home/apt,Frederiksberg,0,0,1,0,213,1,Nice little cosy flat,55.68858,12.53791,3/07/2019
7301219,18588636,Private room,København,1,0,3,1,77,1,Apartment on Vesterbro!,55.672551,12.550142,3/07/2019
9830177,29741991,Entire home/apt,København,0,0,2,1,108,1,Penthouse apartment - Copenhagen V.,55.672044,12.544976,3/07/2019
14412294,29517076,Private room,Gentofte,0,0,3,1,108,1,"Copenhagen, private room with private entrance",55.746417,12.505696,3/07/2019
3624472,18256925,Private room,Aarhus,1,0,1,1,61,1,Værelse tæt på golfbane i Århus,56.096551,10.120174,3/07/2019
15323885,18221021,Entire home/apt,Svendborg,1,0,7,2,77,1,Nyd Lundeborghus v.havn/strand/skov,55.13831,10.779858,3/07/2019
18582325,29430284,Private room,København,0,0,2,1,68,1,Attractive large room,55.660916,12.602303,3/07/2019
5667356,29379115,Entire home/apt,København,0,0,6,3,186,1,Skøn villalejlighed,55.710984,12.510572,3/07/2019
18012017,29358472,Private room,Vordingborg,0,0,2,1,58,1,Værelse på Bogø,54.917351,12.048676,3/07/2019
13566916,29281222,Private room,København,0,0,2,1,85,1,Comfortable Room in Scandinavian Design Flat,55.664168,12.607752,3/07/2019
7100846,17927504,Entire home/apt,Gentofte,1,0,6,4,156,1,Great house close to Copenhagen,55.749094,12.547855,3/07/2019
14191978,17838066,Entire home/apt,Frederiksberg,1,0,5,2,171,1,Quiet loft apartment with a great view (85 m2),55.677327,12.538057,3/07/2019
17004786,29084422,Entire home/apt,Odsherred,0,0,6,3,147,1,"Cozy, newly built summerhouse close to the beach",55.938332,11.621642,3/07/2019
18516995,29028078,Entire home/apt,Frederiksberg,0,0,2,1,48,1,Great view and central apartment,55.668607,12.517267,3/07/2019
6592794,17769343,Entire home/apt,Aarhus,1,0,2,1,43,1,Centrally located with oceanview,56.164106,10.224371,3/07/2019
5609892,29016826,Private room,København,0,0,2,1,36,1,Cosy room in Copenhagen,55.649897,12.535947,3/07/2019
14264507,17652826,Entire home/apt,Vejle,1,0,6,4,105,1,"Stay in historical Jelling, close to Legoland",55.751288,9.407679,3/07/2019
7588853,28906000,Private room,Ringkøbing-Skjern,0,0,3,1,77,1,Studiolejlighed på landejendom,56.067736,8.790094,3/07/2019
11713046,28745929,Entire home/apt,København,0,0,4,0,77,1,Small apartment-big private garden!,55.645193,12.608686,3/07/2019
18411534,28670504,Entire home/apt,Rudersdal,0,0,6,3,171,1,Cosy Scandinavian house from 1920 near forest,55.82688,12.457748,3/07/2019
15594802,100485879,Entire home/apt,Syddjurs,0,0,6,3,77,1,"Flot feriehus med udsigt til Kalø Vig, hav & natur",56.245002,10.478088,3/07/2019
12421122,28360899,Entire home/apt,Aarhus,0,0,3,1,62,1,Cosy 87 m2 close to city,56.17425,10.215149,3/07/2019
5426431,28148028,Entire home/apt,Køge,0,0,4,3,34,1,Dejlig villa tæt ved skov og by,55.467095,12.165023,3/07/2019
3328803,16804671,Entire home/apt,Vallensbæk,1,0,4,3,138,1,Nice row house near the Beach,55.619966,12.37494,3/07/2019
18119434,100032052,Entire home/apt,København,0,0,2,1,31,1,"Apartment, Copenhagen North-West area.",55.705985,12.52719,3/07/2019
6818994,16742764,Entire home/apt,Rødovre,1,0,5,1,77,1,Complete house perfect for a family,55.697503,12.459908,3/07/2019
15534033,99918598,Private room,Guldborgsund,0,0,2,1,39,1,Guldborg Rooms,54.868088,11.740789,3/07/2019
17757619,27902024,Entire home/apt,Gribskov,0,0,6,3,101,1,"Sommerhus nær Gilleleje, Rågeleje.",56.094944,12.158011,3/07/2019
7552277,27896253,Entire home/apt,København,0,0,7,4,279,1,Super central beliggenhed,55.672391,12.575654,3/07/2019
5376824,27873411,Private room,København,0,0,2,1,96,1,Cozy & big room in Copenhagen,55.649264,12.614896,3/07/2019
6893981,27853976,Entire home/apt,København,0,0,4,2,140,1,Apartment with harbour view,55.646522,12.550394,3/07/2019
10796915,16566529,Entire home/apt,København,1,0,6,3,93,1,Charming and Spacious 4-room flat,55.706944,12.575457,3/07/2019
18797426,27724927,Private room,Frederiksberg,0,0,4,2,124,1,"To store lyse værelser i centralt, grønt område.",55.692605,12.528191,3/07/2019
18459150,99696214,Entire home/apt,Roskilde,0,0,4,3,93,1,Lovely appartment in the middle of Roskilde,55.639203,12.084552,3/07/2019
15497615,99533883,Private room,Odense,0,0,2,1,55,1,Cozy furnished room in the city.,55.400187,10.407509,3/07/2019
18733768,99530720,Private room,København,0,0,2,1,108,1,Townhouse in Historic Copenhagen,55.689386,12.58784,3/07/2019
13904656,16095474,Entire home/apt,København,1,0,4,2,77,1,Spacious 3 room flat in charming Copenhagen South,55.64952,12.524831,3/07/2019
15895332,16090128,Entire home/apt,Ringkøbing-Skjern,1,0,6,3,69,1,"Cosy house, 5 km distance from the beach",56.233782,8.221042,3/07/2019
15439556,27160236,Entire home/apt,København,0,0,7,3,171,1,Lovely big family flat with great view and bathtub,55.633472,12.575591,3/07/2019
3109382,15804220,Entire home/apt,København,1,0,4,1,93,1,Stylish apartment in Vesterbro,55.667768,12.556521,3/07/2019
14216028,15781412,Private room,Aarhus,1,0,2,1,66,1,Villa i Viby,56.12146,10.14067,3/07/2019
6674360,15552475,Entire home/apt,Holstebro,1,0,5,3,155,1,"Luksus, lige i hjertet!",56.362627,8.619655,3/07/2019
18845825,26676639,Entire home/apt,København,0,0,4,2,93,1,Bright and spacious flat in central Copenhagen,55.667961,12.599378,3/07/2019
17870195,98675138,Entire home/apt,Bornholm,0,0,8,4,91,1,Luksus sommerhus i rolige omgivelser i Sømarken,55.009859,14.963013,3/07/2019
3007474,15327841,Entire home/apt,Gribskov,1,0,5,3,101,1,Nice fishinghouse 20 m from the sea,56.124816,12.306937,3/07/2019
16855048,98578652,Private room,Varde,0,0,4,1,85,1,Stilbjerg B&B,55.660204,8.489946,3/07/2019
10585045,15290537,Entire home/apt,Rødovre,1,0,5,3,77,1,30 minutes from downtown Copenhagen,55.687199,12.445401,3/07/2019
17788923,26340977,Entire home/apt,Aarhus,0,0,4,1,88,1,Modern apartment in the heart of Aarhus,56.152185,10.186223,3/07/2019
17660790,15052916,Entire home/apt,Aarhus,1,0,4,2,62,1,"Stor, hyggelig 3-værelses lejlighed i Aarhus",56.144053,10.186616,3/07/2019
17459704,26308102,Private room,Aarhus,0,0,2,1,46,1,Stort og lyst værelse m. privat bad,56.187508,10.224383,3/07/2019
6984942,26236767,Entire home/apt,Bornholm,0,0,6,3,133,1,Vinbonden med havudsigt til Gudhjem,55.216033,14.922313,3/07/2019
15373306,98209255,Entire home/apt,Aarhus,0,0,6,4,124,1,The White House,56.06361,10.22039,3/07/2019
18279654,98107279,Entire home/apt,Rudersdal,0,0,7,4,605,2,Det hvide hus i CpH/Holte,55.80608,12.459966,3/07/2019
18852698,98073380,Entire home/apt,Bornholm,0,0,4,1,45,1,Feriebolig Bornholm,55.082342,14.722686,3/07/2019
18718713,25960153,Entire home/apt,Roskilde,0,0,5,4,132,1,"Hus i naturskønt område, strand og lystbådehavn",55.681291,12.080236,3/07/2019
18028514,97934684,Entire home/apt,Hvidovre,0,0,4,1,58,1,Great view! 12 min. to c. Station.,55.663147,12.456388,3/07/2019
5057710,25696158,Private room,Varde,0,0,4,1,55,1,Værelse (grå) i skønne omgivelser,55.661587,8.592761,3/07/2019
7846286,14423981,Private room,København,1,0,3,1,100,1,Space and light by the lakes of CPH,55.693696,12.576462,3/07/2019
18493244,25650357,Entire home/apt,Aarhus,0,0,4,2,140,1,Aarhus Summer-Apartment,56.148418,10.207675,3/07/2019
18849515,25597911,Entire home/apt,Herlev,0,0,4,2,77,1,Simple and spacious,55.722176,12.434907,3/07/2019
13693957,14166547,Entire home/apt,København,1,0,7,3,85,1,Skøn villalejlighed tæt på byen,55.702187,12.48895,3/07/2019
7625361,25386614,Entire home/apt,Kolding,0,0,4,2,93,1,Oceanview Christiansfeld & Legoland,55.370089,9.606035,3/07/2019
15937812,25133090,Entire home/apt,Odense,0,0,4,1,193,1,Five Star Apartment Odense City,55.404982,10.395099,3/07/2019
17247609,24978836,Entire home/apt,Billund,0,0,10,4,186,1,Family-home in the heart of Billund,55.730391,9.105577,3/07/2019
4854665,24974375,Entire home/apt,Aarhus,0,0,2,1,116,1,Cozy apartment - Center of Aarhus,56.154937,10.196649,3/07/2019
15865923,13636828,Entire home/apt,København,1,0,5,2,101,1,Cosy apartment in the â¤ï¸of Nørrebro,55.688161,12.543245,3/07/2019
16700007,24863851,Entire home/apt,Lejre,0,0,4,1,77,1,Cozy apartment 50 sqm for rent at Roskilde Fjord.,55.674146,11.934219,3/07/2019
12791995,13514899,Entire home/apt,København,1,0,5,3,55,1,Sunny and cozy appartment,55.712721,12.475461,3/07/2019
12439370,13434340,Entire home/apt,Gribskov,1,0,5,3,100,1,sommerhus nær stranden,56.115107,12.220955,3/07/2019
15216974,24619300,Private room,Aarhus,0,0,2,1,39,1,Light room in Frederiksbjerg,56.144894,10.192568,3/07/2019
15364117,24570356,Entire home/apt,Aarhus,0,0,4,2,171,1,Really  nice apartment in latinerkvarteret Aarhus,56.15791,10.208138,3/07/2019
12404004,13289617,Entire home/apt,Helsingør,1,0,6,3,199,1,Feriehus med 3 soveværelser,56.088445,12.437256,3/07/2019
6289250,12924109,Entire home/apt,Halsnæs,1,0,6,2,109,1,Romantic summerhouse in Kikhavn,55.973569,11.871938,3/07/2019
14075934,24154817,Entire home/apt,Gribskov,0,0,4,2,156,1,Romantisk sommersted med skøn have,56.096859,12.375053,3/07/2019
13983127,12870191,Entire home/apt,København,1,0,4,1,186,1,Familievenlig lejlighed med central beliggenhed,55.706659,12.529489,3/07/2019
18191573,95829617,Entire home/apt,Aarhus,0,0,2,1,46,1,Cozy 2rooms apartment close to the heart of Aarhus,56.141252,10.183199,4/07/2019
4585572,23769916,Entire home/apt,København,0,0,9,5,217,1,Big house 10 min from Copenhagen C,55.689795,12.473356,4/07/2019
3779228,12053519,Private room,København,1,0,2,1,39,1, A small and unik room for two ,55.690019,12.512076,4/07/2019
15054505,95156259,Entire home/apt,Fredensborg,0,0,2,2,62,1,Nice apartment close to Louisiana,55.959664,12.53464,4/07/2019
17043296,95026663,Private room,Holstebro,0,0,2,1,28,1,New cozy room,56.390916,8.583567,4/07/2019
11470482,22794885,Entire home/apt,Kerteminde,0,0,6,3,92,1,New sommerhouse with beach view,55.463788,10.667146,4/07/2019
18785449,22757058,Private room,København,0,0,2,1,76,1,Guesthouse between the airport and the city center,55.645519,12.623352,4/07/2019
18789809,22757058,Private room,København,0,0,3,1,139,1,Studio room for 2-3 people in Copenhagen,55.646014,12.625019,4/07/2019
17527667,11412157,Entire home/apt,København,1,0,5,3,278,1,Penhouse apartment with harbour view in Copenhagen,55.70767,12.596298,4/07/2019
18350594,94579236,Shared room,Aarhus,0,0,2,1,31,1,Central room next to Aros,56.15632,10.19563,4/07/2019
18628392,94572740,Entire home/apt,Tårnby,0,0,5,2,156,1,New renovated townhouse 10km 2 city,55.622617,12.621228,4/07/2019
16615472,94459146,Entire home/apt,Gladsaxe,0,0,5,3,93,1,Very modern family friendly flat near Copenhagen,55.725705,12.47555,4/07/2019
18853132,22356281,Entire home/apt,København,0,0,4,1,46,1,Cosy flat in the hip Nordvest,55.69909,12.524823,4/07/2019
18154715,22291310,Private room,Albertslund,0,0,1,1,15,1,Cozy room with great nature view in Copenhagen,55.656682,12.358188,4/07/2019
16551544,22244588,Entire home/apt,Frederikshavn,0,0,5,3,55,1,Hyggelig Skagenshus tæt på ALT.,57.728593,10.601056,4/07/2019
13251749,10716291,Entire home/apt,Rudersdal,1,0,6,3,116,1,With a ocean view to kill,55.824102,12.573058,4/07/2019
15012654,21970069,Private room,København,0,0,2,1,124,1,You will be in the middle of Copenhagen,55.681595,12.580038,4/07/2019
14937001,93960671,Private room,Esbjerg,0,0,2,1,42,1,Stort værelse med eget bad og indgang,55.497165,8.486262,4/07/2019
14931601,93895752,Entire home/apt,Frederikssund,0,0,5,2,62,1,Country house w/ big garden near beach and forest,55.918064,11.907631,4/07/2019
14925281,93819514,Entire home/apt,Holbæk,0,0,1,1,85,1,Hyggeligt hus,55.718246,11.447043,4/07/2019
18249670,93629678,Entire home/apt,København,0,0,3,1,93,1,Cozy apartment in Vesterbro with balcony,55.665252,12.541367,4/07/2019
14904728,93594064,Entire home/apt,Ballerup,0,0,2,1,412,1,Hyggelig2 værelset lejlighed 70 kvm,55.720921,12.404238,4/07/2019
18751290,93400028,Entire home/apt,Greve,0,0,6,3,387,1,Strand villa med Charme 185 kvm,55.58741,12.334971,4/07/2019
8252724,21305743,Entire home/apt,København,0,0,4,3,45,1,Great location | lots of space | hip local area!,55.666225,12.538898,4/07/2019
18621920,21204725,Private room,København,0,0,2,1,39,1,Minimalistic cosy room near subway and bus,55.668044,12.616057,4/07/2019
4115864,21002697,Entire home/apt,København,0,0,2,1,62,1,Lovely and bright 2 room apartment ,55.662146,12.519871,4/07/2019
17774486,9725933,Entire home/apt,Aalborg,1,0,2,1,39,1,Private apartment in historic house in the center,57.051622,9.897631,4/07/2019
8454594,9388348,Private room,Rudersdal,1,0,1,1,62,1,Charming room in cosy family home,55.84919,12.45192,4/07/2019
13321145,9371681,Entire home/apt,København,1,0,4,2,108,1,Charming house - wonderful location,55.714323,12.518425,4/07/2019
